"","Metabolite","Max_Correlation","mean_top5","min_top5","Lag","ci_lower","ci_upper","significant","Phase_deg","Phase_rad","Timing","Amplitude"
"406","319.19956/3.62",0.363050815130263,0.352913707309364,0.346592771743474,2,-0.235255749277912,0.232547153399004,TRUE,13.8461538461538,0.241660973353061,"Synchronous",1.3802086321387
"407","2-Amino-4-Hydroxy-7,8-Dihydro-6-Pteridinecarboxamide",0.362539972781832,0.356588359398824,0.347474200900073,24,-0.23119510308976,0.232385203112557,TRUE,166.153846153846,2.89993168023673,"After Tb",1.6826771194885
"408","Dibenzothiophene 5-Oxide",0.362384064493704,0.348716384135284,0.332485106105607,23,-0.24287622228214,0.245766079142661,TRUE,159.230769230769,2.7791011935602,"After Tb",2.54935502180272
"409","182.06686/1.339",0.362252566264803,0.355435318813794,0.34327593246144,-26,-0.232501505895241,0.236799387712403,TRUE,180,3.14159265358979,"Precedes Tb",2.03724282674165
"410","264.09743/4.104",0.361224764155737,0.349428039608576,0.343350364238814,-25,-0.238951753770135,0.234805073174897,TRUE,186.923076923077,3.26242314026632,"Precedes Tb",1.81741774445381
"411","Lycopsamine",0.36006861858597,0.334859833186602,0.306185181161711,-20,-0.232631266310005,0.232191935376156,TRUE,221.538461538462,3.86657557364898,"Precedes Tb",1.35235322492202
"412","323.19454/5.566",0.359720910598874,0.343728654717667,0.322035597436672,-1,-0.225923808440973,0.218376420960892,TRUE,353.076923076923,6.16235482050306,"Synchronous",1.29597138969799
"413","Hydroxyhexanoycarnitine",0.359670603008515,0.35056882389511,0.333321425711645,2,-0.22958529158499,0.229954666850767,TRUE,13.8461538461538,0.241660973353061,"Synchronous",1.37504136470963
"414","422.19194/11.275",0.359156181964806,0.342125894754834,0.32896700012677,-20,-0.239714759019859,0.234631008555412,TRUE,221.538461538462,3.86657557364898,"Precedes Tb",1.99046426015981
"415","Np-004917",0.35898934069691,0.31637480986219,0.26428051370096,-1,-0.224965367029999,0.215255667838913,TRUE,353.076923076923,6.16235482050306,"Synchronous",1.72864538557271
"416","366.16572/9.494",0.358074001373255,0.322136707521981,0.306965402568861,-20,-0.221310116169083,0.226151426135195,TRUE,221.538461538462,3.86657557364898,"Precedes Tb",2.42942531428179
"417","Arabinosylhypoxanthine",0.357964916667316,0.328295493768312,0.295175309145375,-1,-0.233744010936114,0.243292819138084,TRUE,353.076923076923,6.16235482050306,"Synchronous",3.09052581100728
"418","Isocyanocyclohexane",0.357601825471202,0.345736984142377,0.323210393782406,-22,-0.212353836341853,0.23758297017908,TRUE,207.692307692308,3.62491460029591,"Precedes Tb",3.38404573570594
"419","380.25425/11.84",0.356768024570117,0.318340979716622,0.259998204447638,-22,-0.240844042365191,0.242217594673979,TRUE,207.692307692308,3.62491460029591,"Precedes Tb",3.04363138860067
"420","221.88153/0.898",0.356602748814828,0.335246114617956,0.312475844365556,-19,-0.237960105149249,0.23843246551432,TRUE,228.461538461538,3.98740606032551,"Precedes Tb",1.8305594151329
"421","448.34167/11.084",0.356122401248324,0.319199897466038,0.272700682986056,-1,-0.235634136239891,0.222334082946083,TRUE,353.076923076923,6.16235482050306,"Synchronous",1.61087592111136
"422","238.11815/4.64",0.355991140780071,0.310090917708543,0.263595650140205,-1,-0.240851105082271,0.240720582541686,TRUE,353.076923076923,6.16235482050306,"Synchronous",2.41156348128226
"423","278.14952/5.459",0.355513492530317,0.322269601157528,0.289522583787793,-1,-0.218705256620475,0.209812087822955,TRUE,353.076923076923,6.16235482050306,"Synchronous",1.43400136444178
"424","219.92746/0.872",0.354204588044274,0.339532806821362,0.3297933711743,-20,-0.236849436632108,0.233646956516253,TRUE,221.538461538462,3.86657557364898,"Precedes Tb",1.34266728198547
"425","Pramiracetam",0.353940654484341,0.337824089669103,0.31715731207454,-2,-0.236899365651021,0.236993738360874,TRUE,346.153846153846,6.04152433382653,"Synchronous",2.75236428752902
"426","278.1495/7.318",0.353934424740475,0.320830324521369,0.292957307019499,-1,-0.220052992897707,0.22797888284168,TRUE,353.076923076923,6.16235482050306,"Synchronous",2.12272723259661
"427","L-Hexanoylcarnitine",0.353803813415508,0.325911094657562,0.285811462352627,0,-0.232319635409891,0.227092694037469,TRUE,0,0,"Synchronous",1.68600435694669
"428","3-(2,6-Dimethylheptanoyl)Oxy-4-(Trimethylammonio)Butanoate",0.353748140797642,0.33260652256157,0.313233465273618,0,-0.232303051965323,0.231745558981127,TRUE,0,0,"Synchronous",1.78806275747716
"429","259.14207/4.228",0.353570983640238,0.336968893587847,0.319892000537309,24,-0.241162084592603,0.235080307494925,TRUE,166.153846153846,2.89993168023673,"After Tb",1.83340116759575
"430","293.18393/5.398",0.352635452927869,0.327197795538158,0.299277476257571,1,-0.231653619701291,0.226397119150706,TRUE,6.92307692307692,0.120830486676531,"Synchronous",1.34281285430548
"431","293.18389/4.933",0.352532065953322,0.32606159908751,0.296533615003082,8,-0.231174731892003,0.227571935092273,TRUE,55.3846153846154,0.966643893412244,"After Tb",1.45670279940567
"432","459.77666/0.897",0.351923347290144,0.320563166835381,0.28278617906337,0,-0.227827675813423,0.227562790363257,TRUE,0,0,"Synchronous",1.3687976924217
"433","221.88143/1.108",0.351885581392777,0.339656015369277,0.333073863876143,-19,-0.234048657328766,0.231099851911589,TRUE,228.461538461538,3.98740606032551,"Precedes Tb",1.75821419140706
"434","612.33373/4.969",0.351838418739757,0.336599989990996,0.326216434014566,2,-0.215208130040098,0.221961291168538,TRUE,13.8461538461538,0.241660973353061,"Synchronous",3.09037527157137
"435","298.08199/4.589",0.351445158002841,0.34896707087373,0.345550362013985,21,-0.232120058263208,0.230894902890547,TRUE,145.384615384615,2.53744022020714,"After Tb",1.50811787593819
"436","274.14176/6.432",0.350844083187018,0.318008037966519,0.298973518937064,-20,-0.22946299146831,0.227825558614596,TRUE,221.538461538462,3.86657557364898,"Precedes Tb",2.47304776650642
"437","409.84953/0.891",0.350795304856963,0.323527263495319,0.289987458509307,1,-0.223167047467924,0.229482844198613,TRUE,6.92307692307692,0.120830486676531,"Synchronous",1.33712719878708
"438","673.45603/16.668",0.349972444169352,0.313496900638206,0.267935771967758,0,-0.227494239884228,0.231696626832344,TRUE,0,0,"Synchronous",2.51750359017817
"439","Decylubiquinone",0.349155193207443,0.337226087736772,0.322242349939944,-17,-0.233721314632669,0.228364905754494,TRUE,242.307692307692,4.22906703367857,"Precedes Tb",2.09610162241797
"440","350.17074/11.244",0.349061667897967,0.32145699014008,0.309296877040631,-1,-0.221555658369254,0.218923090334339,TRUE,353.076923076923,6.16235482050306,"Synchronous",1.41538258185286
"441","285.15776/4.29",0.349019525401981,0.313432415551344,0.290512316403817,-20,-0.227373448444694,0.227001679212839,TRUE,221.538461538462,3.86657557364898,"Precedes Tb",1.7572978834473
"442","Hexahydropyridine",0.348531997843337,0.332796348857271,0.321074706359482,-18,-0.23560677375934,0.239018847989917,TRUE,235.384615384615,4.10823654700204,"Precedes Tb",2.99305724662817
"443","324.11864/6.703",0.348330101821233,0.3418520924334,0.338869052008724,-25,-0.234540555973467,0.227608994501541,TRUE,186.923076923077,3.26242314026632,"Precedes Tb",1.99289209655243
"444","319.1996/4.287",0.348216911435725,0.343859119201748,0.336863042092529,1,-0.2336108302738,0.232683704278332,TRUE,6.92307692307692,0.120830486676531,"Synchronous",1.31490978085738
"445","2-Hexenoylcarnitine",0.348021855677804,0.322926865039166,0.312252047695548,-20,-0.232615321244781,0.235824632463286,TRUE,221.538461538462,3.86657557364898,"Precedes Tb",1.59571676255765
"446","3a-Hydroxy-3-(Hydroxymethyl)-1,1,3,5-Tetramethyl-Octahydro-1h-Indene-4-Carboxylic Acid",0.347532942296441,0.312339281941696,0.26675107447713,-1,-0.212061219475708,0.205232981924531,TRUE,353.076923076923,6.16235482050306,"Synchronous",1.58266075147053
"447","Deet",0.345526783474988,0.32751005542647,0.313659612859605,-20,-0.231029233720144,0.23045614563048,TRUE,221.538461538462,3.86657557364898,"Precedes Tb",3.35649903094438
"448","4-(2-Isopropyl-5-Methylcyclohexyl)Oxy-4-Oxobutanoic Acid",0.34528859640392,0.325274380025473,0.286820070158251,1,-0.22157523116526,0.21124785671814,TRUE,6.92307692307692,0.120830486676531,"Synchronous",1.53467777139347
"449","380.2543/11.974",0.344979246978402,0.321484052724578,0.297302851049471,-22,-0.232354497647499,0.234478338143373,TRUE,207.692307692308,3.62491460029591,"Precedes Tb",2.60790394175174
"450","Heptadecenoic Acid",0.344553612621331,0.322922669436116,0.297862440129074,0,-0.227988661944953,0.231961747396021,TRUE,0,0,"Synchronous",2.29878398580276
"451","308.19657/10.022",0.3443449385899,0.313830689517905,0.279936537508563,-1,-0.226252676170221,0.208819538181033,TRUE,353.076923076923,6.16235482050306,"Synchronous",1.50665600319564
"452","198.12568/4.175",0.342232132190822,0.307107647307235,0.26143978821611,-1,-0.234454673623262,0.23602824662578,TRUE,353.076923076923,6.16235482050306,"Synchronous",2.25513306046499
"453","345.21534/3.551",0.341395092332108,0.305753289310676,0.268759228176246,-20,-0.230751974969585,0.228920247846528,TRUE,221.538461538462,3.86657557364898,"Precedes Tb",1.55721904984251
"454","310.17218/14.69",0.340986670855008,0.321139397891113,0.295852254077779,-26,-0.224191789124865,0.223723303437056,TRUE,180,3.14159265358979,"Precedes Tb",1.36546223481296
"455","357.83595/0.896",0.340969641076826,0.307884373169821,0.272022095033145,0,-0.228556608275991,0.225715973207909,TRUE,0,0,"Synchronous",1.70296661226155
"456","2-(2-Ethoxyethoxy)Ethanol",0.340533734689992,0.306748725238728,0.271384108606189,-20,-0.22432914583104,0.226536083173295,TRUE,221.538461538462,3.86657557364898,"Precedes Tb",2.10776814311688
"457","434.32601/11.087",0.339863055151276,0.318606987934334,0.285094968206761,-1,-0.225760883104753,0.225645993468536,TRUE,353.076923076923,6.16235482050306,"Synchronous",1.73446617920744
"458","Ethyl 2-Acetyloctanoate",0.33962305143522,0.304273058002565,0.255897473095295,-1,-0.226108336578009,0.22060772568644,TRUE,353.076923076923,6.16235482050306,"Synchronous",2.69917643662889
"459","359.23101/5.649",0.339504137147948,0.324496687318046,0.305426713190349,1,-0.230809102873886,0.234002068071059,TRUE,6.92307692307692,0.120830486676531,"Synchronous",1.6968072606651
"460","327.89103/0.81",0.33865117205201,0.329494407575832,0.316464927014991,21,-0.235931570156951,0.233861918662256,TRUE,145.384615384615,2.53744022020714,"After Tb",1.8650886410092
"461","Mephenesin",0.338646341082299,0.309518052507204,0.28173632452503,-1,-0.228519794224475,0.220165321476689,TRUE,353.076923076923,6.16235482050306,"Synchronous",1.26829250970379
"462","236.12606/3.462",0.33841256738482,0.30887198674025,0.27637746594469,-18,-0.228089377969864,0.222842917843346,TRUE,235.384615384615,4.10823654700204,"Precedes Tb",2.58653833503109
"463","695.43096/5.328",0.338282980567714,0.325326990539398,0.314000116306773,3,-0.218756412125505,0.231806692082578,TRUE,20.7692307692308,0.362491460029592,"After Tb",3.47812728123598
"464","Butenylcarnitine",0.336479278265523,0.315364772006254,0.293709500064976,1,-0.22692180430919,0.22130899119331,TRUE,6.92307692307692,0.120830486676531,"Synchronous",1.46477201880964
"465","4-(5,6-Dihydroxy-6-Methyl-1-Hepten-2-Yl)-1-Methyl-1,2-Cyclohexanediol",0.336479237263034,0.325433543376998,0.313656159222741,-1,-0.230070726291398,0.225719259872723,TRUE,353.076923076923,6.16235482050306,"Synchronous",1.67167091072891
"466","277.15264/4.842",0.336452974855953,0.329672178186833,0.325604753305548,23,-0.232997224058658,0.23107808193675,TRUE,159.230769230769,2.7791011935602,"After Tb",1.29831344419145
"467","214.03288/1.517",0.335829279366321,0.327947681154144,0.320705222171556,-6,-0.21293345619849,0.218726057084301,TRUE,318.461538461538,5.5582023871204,"Precedes Tb",2.6988980910738
"468","375.29876/11.959",0.335584172579721,0.316772572436459,0.294871105979329,-23,-0.237134930432066,0.245639477628492,TRUE,200.769230769231,3.50408411361938,"Precedes Tb",2.50680488907964
"469","184.01618/0.79",0.335352279390652,0.312387385403197,0.289618962582101,-17,-0.235291011336792,0.236537152565587,TRUE,242.307692307692,4.22906703367857,"Precedes Tb",2.00195962740603
"470","377.87346/0.776",0.335340699651475,0.331704667898551,0.327881257964081,28,-0.236315668656295,0.231081670641975,TRUE,193.846153846154,3.38325362694285,"Precedes Tb",1.76273640489868
"471","372.21272/8.798",0.333381589084043,0.298809279482977,0.272591010434072,-1,-0.228674247927634,0.212863970091231,TRUE,353.076923076923,6.16235482050306,"Synchronous",2.64299817644723
"472","4-Decyl-3-Hydroxy-5-Oxooxolane-2,3-Dicarboxylic Acid",0.332739140893372,0.328234830058959,0.321610123731617,-27,-0.23896789077452,0.232640269647871,TRUE,173.076923076923,3.02076216691326,"After Tb",1.20286842520868
"473","141.94088/0.97",0.332188468682188,0.319552164724447,0.310140208345501,23,-0.233548253582089,0.23577045520951,TRUE,159.230769230769,2.7791011935602,"After Tb",1.98151928143561
"474","345.21533/3.82",0.331929004272675,0.301268770973955,0.247312013218216,-20,-0.229815367770946,0.223881878236101,TRUE,221.538461538462,3.86657557364898,"Precedes Tb",1.40458897495865
"475","277.18899/2.32",0.331780636524951,0.298632679995374,0.259627614126724,-20,-0.235116968429397,0.23230303048334,TRUE,221.538461538462,3.86657557364898,"Precedes Tb",1.62322076203557
"476","Neca",0.331770523765914,0.324030025059213,0.315867357636872,23,-0.229073832310755,0.230743121982908,TRUE,159.230769230769,2.7791011935602,"After Tb",1.36538212016774
"477","256.96999/0.784",0.331700375635951,0.313135871738481,0.288884647068357,21,-0.240992342580905,0.232253087709526,TRUE,145.384615384615,2.53744022020714,"After Tb",1.60316250974178
"478","Methyl 11-(6-Oxabicyclo3.1.0hex-2-Yl)Undecanoate",0.331196974340498,0.291990658201346,0.257043429543449,0,-0.231589914474531,0.228935730693555,TRUE,0,0,"Synchronous",1.89962502781499
"479","4-Oxotretinoin",0.330408041199965,0.315222294042341,0.306715058312295,-16,-0.222240989019603,0.224702827326803,TRUE,249.230769230769,4.3498975203551,"Precedes Tb",1.98847826761767
"480","Butyl Levulinate",0.329304153631571,0.313401170268957,0.307765302937335,2,-0.23454451500792,0.240261967309632,TRUE,13.8461538461538,0.241660973353061,"Synchronous",1.79335383928498
"481","651.40476/5.156",0.329118174377929,0.320679931776315,0.315249276948729,2,-0.220421241463279,0.227219269205227,TRUE,13.8461538461538,0.241660973353061,"Synchronous",3.48564205190012
"482","346.02021/1.517",0.329043534929552,0.298423511300556,0.284520026359208,-6,-0.231562994051518,0.225606356913058,TRUE,318.461538461538,5.5582023871204,"Precedes Tb",1.93993361807941
"483","352.18641/8.499",0.328777363255516,0.309206383945113,0.288575485702974,-1,-0.228284217138192,0.226693861998577,TRUE,353.076923076923,6.16235482050306,"Synchronous",1.64759376785199
"484","Qlk",0.328016258542489,0.316401234399012,0.301210145681688,-4,-0.218047623297781,0.228968104473423,TRUE,332.307692307692,5.79986336047346,"Precedes Tb",3.10765474439404
"485","210.06172/1.345",0.327967109198384,0.300068947758285,0.273595731441495,20,-0.233652741375791,0.239802378430591,TRUE,138.461538461538,2.41660973353061,"After Tb",2.26279654309332
"486","Valpromide",0.327555339489595,0.316467733176703,0.298602624334631,-25,-0.235137019720212,0.235396201416224,TRUE,186.923076923077,3.26242314026632,"Precedes Tb",2.24993327499246
"487","4-(Furfurylthio)-2-Pentanone",0.327490602362582,0.286656881008841,0.249248427156083,-20,-0.226214964526169,0.221965647361374,TRUE,221.538461538462,3.86657557364898,"Precedes Tb",1.58353472282321
"488","314.13671/6.267",0.327275071245889,0.312799076210477,0.303864905728871,-20,-0.241334051071682,0.24705622821627,TRUE,221.538461538462,3.86657557364898,"Precedes Tb",2.34496922169249
"489","308.16005/8.773",0.327218921588612,0.28543986441924,0.234027170682116,-2,-0.219499670271057,0.213852356675692,TRUE,346.153846153846,6.04152433382653,"Synchronous",1.10724474884511
"490","Hostmaniane",0.327084706284903,0.286531355158516,0.268143515414954,-20,-0.231784419030555,0.232295782817511,TRUE,221.538461538462,3.86657557364898,"Precedes Tb",2.16446393516907
"491","287.9149/0.873",0.327004050415916,0.31805930590537,0.311571388023631,-20,-0.239376625162749,0.235020205061412,TRUE,221.538461538462,3.86657557364898,"Precedes Tb",1.23929389821805
"492","347.23098/5.207",0.326821359936328,0.29556353891201,0.277746389091889,6,-0.229471412954576,0.223010265738537,TRUE,41.5384615384615,0.724982920059183,"After Tb",1.54707415672829
"493","286.14176/4.29",0.326800179540006,0.313820550686628,0.295130815900609,27,-0.234438369070021,0.224150165111098,TRUE,186.923076923077,3.26242314026632,"Precedes Tb",1.21349579872482
"494","298.1393/2.793",0.326079346201241,0.293038469623347,0.259543652266957,-1,-0.230313551472143,0.238332629339969,TRUE,353.076923076923,6.16235482050306,"Synchronous",1.72645955959318
"495","284.24655/5.146",0.325647049082848,0.319294322546314,0.306238850439917,-22,-0.217053576955746,0.238165258651256,TRUE,207.692307692308,3.62491460029591,"Precedes Tb",3.25782720356551
"496","309.20294/6.443",0.325116204469038,0.305253771304439,0.269635265519429,-1,-0.237416749413902,0.242205978924977,TRUE,353.076923076923,6.16235482050306,"Synchronous",2.88063800237963
"497","296.17378/1.588",0.324281540116109,0.292484168656954,0.257094233549703,-20,-0.223786933159268,0.243838912186433,TRUE,221.538461538462,3.86657557364898,"Precedes Tb",2.73009704391323
"498","384.28787/13.387",0.32424918959604,0.300271251407521,0.288585342951429,-5,-0.227031828142099,0.231372807162883,TRUE,325.384615384615,5.67903287379693,"Precedes Tb",1.57239972585652
"499","348.26417/14.071",0.323198841524138,0.284189631705772,0.258128871076781,-1,-0.209425993251226,0.201016188189343,TRUE,353.076923076923,6.16235482050306,"Synchronous",1.46288098777413
"500","2-Isocapryloyl-3r-Hydroxymethyl-Î-Butyrolacton",0.322987675474487,0.311657219137419,0.299696099370699,-18,-0.215434399058313,0.219156664325887,TRUE,235.384615384615,4.10823654700204,"Precedes Tb",2.45784073312738
"501","277.15262/4.59",0.322463240277036,0.310191751746478,0.299370311456252,21,-0.23364280845868,0.23000756679761,TRUE,145.384615384615,2.53744022020714,"After Tb",1.37175148884248
"502","287.17339/5.745",0.322262812770453,0.305386627375852,0.295866516285191,-24,-0.234375602892675,0.239982663177002,TRUE,193.846153846154,3.38325362694285,"Precedes Tb",1.62919805495093
"503","(1e)-1-1-(Methyldisulfanyl)Propylsulfinyl-1-Propene",0.321234326073428,0.293924051903761,0.249367048828089,-1,-0.228875236587665,0.234034529067103,TRUE,353.076923076923,6.16235482050306,"Synchronous",2.0346161532238
"504","Ho-Dpeg8-Oh",0.320975157413842,0.312224211938544,0.303498094426941,-6,-0.217574711595814,0.226800389759793,TRUE,318.461538461538,5.5582023871204,"Precedes Tb",3.13755106445061
"505","656.36014/5.155",0.320587614565048,0.313547870037162,0.304733220474593,2,-0.220777989610138,0.235330379154731,TRUE,13.8461538461538,0.241660973353061,"Synchronous",3.01058571009367
"506","279.84028/0.902",0.320146582302533,0.301429848614416,0.283968118087145,23,-0.231175671932013,0.236338949424658,TRUE,159.230769230769,2.7791011935602,"After Tb",1.92678700501964
"507","3-(5-Pyridin-3-Yl-2-Thienyl)Prop-2-Yn-1-Ol",0.319768803449204,0.295214047406461,0.263950228391063,-20,-0.227069820447305,0.222362070160307,TRUE,221.538461538462,3.86657557364898,"Precedes Tb",1.61172239168984
"508","Capuride",0.319218982251799,0.297126340057187,0.263050254788143,2,-0.213657020198612,0.223397663352602,TRUE,13.8461538461538,0.241660973353061,"Synchronous",3.08260013397681
"509","287.17341/4.558",0.318522162913627,0.308688448192579,0.289996119901595,21,-0.2381473031733,0.231350485751004,TRUE,145.384615384615,2.53744022020714,"After Tb",1.50985947175427
"510","457.77951/0.898",0.318499917815973,0.282968283170053,0.24446809482023,0,-0.221013570472724,0.228286661557542,TRUE,0,0,"Synchronous",1.64848794496832
"511","3-Acetyl-2,5-Dimethyllthiophene",0.318234230881434,0.289823950075824,0.240266152451231,-20,-0.223378905335942,0.219742547759029,TRUE,221.538461538462,3.86657557364898,"Precedes Tb",1.70245175366172
"512","158.10566/1.367",0.318108715181362,0.285257511863435,0.247998611479597,-19,-0.239781027716058,0.238106029836505,TRUE,228.461538461538,3.98740606032551,"Precedes Tb",1.96288440298766
"513","231.91033/0.883",0.318019848121786,0.299552974625927,0.283443370195803,-19,-0.239729919831793,0.235802001216307,TRUE,228.461538461538,3.98740606032551,"Precedes Tb",1.89031041306658
"514","Suberic Acid",0.317952692202449,0.303621158698966,0.283333953104443,2,-0.228063810824761,0.234566112999034,TRUE,13.8461538461538,0.241660973353061,"Synchronous",1.60215665455338
"515","Cis-Trihomoaconitic Acid",0.317944604233659,0.307199987828414,0.294566050102217,19,-0.23028969399705,0.227752516768724,TRUE,131.538461538462,2.29577924685408,"After Tb",2.04975596327045
"516","347.19464/6.259",0.317676670412853,0.298016636748596,0.276282742216764,-18,-0.235574993531547,0.240399076258182,TRUE,235.384615384615,4.10823654700204,"Precedes Tb",2.58107856902079
"517","371.25228/3.292",0.317653646676989,0.28786520346355,0.249600540900396,-8,-0.219884609999813,0.228703631081431,TRUE,304.615384615385,5.31654141376734,"Precedes Tb",3.51786946908496
"518","Linalyl Propionate",0.316854491722986,0.295080214621739,0.261002723863234,-2,-0.233196864766779,0.235168470795553,TRUE,346.153846153846,6.04152433382653,"Synchronous",2.00872485091311
"519","305.18391/4.842",0.316823670148012,0.304240826770574,0.291115706601639,21,-0.234856404156603,0.233551082114864,TRUE,145.384615384615,2.53744022020714,"After Tb",1.25401752777983
"520","366.16575/4.464",0.316252868974511,0.293323377942649,0.256432377441993,-1,-0.231215984905292,0.237010613354565,TRUE,353.076923076923,6.16235482050306,"Synchronous",1.41832960202279
"521","301.189/1.789",0.315620421528737,0.296903475716228,0.289520719648789,1,-0.217148275423971,0.209877423810944,TRUE,6.92307692307692,0.120830486676531,"Synchronous",2.43940581656129
"522","317.18392/7.137",0.315228436161907,0.277258153998187,0.222117598621146,-18,-0.22816041400969,0.216095818371786,TRUE,235.384615384615,4.10823654700204,"Precedes Tb",1.41316208561129
"523","351.22586/5.566",0.315051750560855,0.289846110791206,0.272496840635168,8,-0.232360632088058,0.22442909752193,TRUE,55.3846153846154,0.966643893412244,"After Tb",1.5174549202647
"524","Ethylene Brassylate",0.313741402578715,0.297259526606397,0.282376551564757,0,-0.239023379731069,0.226940805691767,TRUE,0,0,"Synchronous",1.73751479351189
"525","414.24678/4.003",0.313217275267596,0.296828535024591,0.281877788763425,-6,-0.222336983241533,0.225997075123912,TRUE,318.461538461538,5.5582023871204,"Precedes Tb",2.9803827550579
"526","301.15264/3.628",0.31286579219253,0.295999233333966,0.268198833170977,-20,-0.236453577891588,0.236112039362594,TRUE,221.538461538462,3.86657557364898,"Precedes Tb",2.04859537871433
"527","238.08176/3.429",0.312816790570913,0.301050203274494,0.2689489885828,2,-0.23603696029171,0.246587156841661,TRUE,13.8461538461538,0.241660973353061,"Synchronous",1.96714606341262
"528","331.19956/3.496",0.312521408052641,0.282004257099304,0.253405761713702,-20,-0.229364145449862,0.229885145858099,TRUE,221.538461538462,3.86657557364898,"Precedes Tb",1.37590796589984
"529","Panthenol",0.312308838271035,0.283146732675474,0.262821258993894,-8,-0.221012663170317,0.234433849915317,TRUE,304.615384615385,5.31654141376734,"Precedes Tb",2.70607925817858
"530","357.2001/3.38",0.312241557508999,0.296903855115924,0.287914622799346,2,-0.231389882359407,0.239922655541949,TRUE,13.8461538461538,0.241660973353061,"Synchronous",2.1443725035448
"531","417.24776/13.621",0.312140312917772,0.286739621677274,0.266193707088488,-20,-0.224373547914068,0.220081483638416,TRUE,221.538461538462,3.86657557364898,"Precedes Tb",2.57677361625977
"532","244.05593/1.693",0.312125178383723,0.300308960562417,0.276906724620691,14,-0.237163276870108,0.244059361237049,TRUE,96.9230769230769,1.69162681347143,"After Tb",2.12070263873818
"533","Butylated Hydroxymethylphenol",0.312023814615907,0.277607622542359,0.257091656310908,-1,-0.221186253510629,0.212429383865944,TRUE,353.076923076923,6.16235482050306,"Synchronous",1.57436506954394
"534","253.15262/1.655",0.311425184274648,0.302366158248859,0.290570306063561,3,-0.230710792295531,0.233101994832483,TRUE,20.7692307692308,0.362491460029592,"After Tb",1.97008824599611
"535","2-Acetylcyclohexanone",0.310951394044422,0.299955195306833,0.278529652515107,-7,-0.233041894481593,0.228258135581328,TRUE,311.538461538462,5.43737190044387,"Precedes Tb",1.56524998592797
"536","3-(2z)-1-Oxo-2-Buten-2-Ylpentanedioic Acid",0.310121146774466,0.280894338066814,0.245197200285791,-18,-0.233746253821933,0.229644355228071,TRUE,235.384615384615,4.10823654700204,"Precedes Tb",1.94275262512314
"537","333.17889/8.039",0.308915308647926,0.275201490608738,0.253341588574463,-20,-0.234980572001635,0.236737883341108,TRUE,221.538461538462,3.86657557364898,"Precedes Tb",1.80067668631997
"538","524.28129/4.538",0.308421925864541,0.292232943006278,0.279296584213375,-3,-0.225585141263864,0.221367619425115,TRUE,339.230769230769,5.92069384714999,"Precedes Tb",3.73626230316828
"539","240.99241/0.794",0.307948058562936,0.298128623063047,0.276847981346531,0,-0.232723677508872,0.232512089067347,TRUE,0,0,"Synchronous",2.04804017464397
"540","350.23076/8.798",0.307575920024007,0.280326775982418,0.258293904397952,0,-0.23443284421,0.229441165120282,TRUE,0,0,"Synchronous",1.92256836964067
"541","()-Camphoric Aci",0.307344519405118,0.306245759353427,0.304836928185452,22,-0.236242299411648,0.231665245750442,TRUE,152.307692307692,2.65827070688367,"After Tb",1.51523448511093
"542","575.6943/0.9",0.307016226864969,0.273426919485338,0.23974968596149,0,-0.237057817449796,0.231647644846785,TRUE,0,0,"Synchronous",2.73511990371153
"543","Cloprostenol",0.306690291152504,0.28705615892969,0.276064349322372,-20,-0.230124375980798,0.225056955193676,TRUE,221.538461538462,3.86657557364898,"Precedes Tb",1.87705008211806
"544","(E)-Dacarbazine",0.306271475498838,0.289551958264131,0.2743039274048,-1,-0.23479249504384,0.231503884031905,TRUE,353.076923076923,6.16235482050306,"Synchronous",1.67365785509351
"545","346.24857/13.513",0.306120051035407,0.272526884156984,0.258138357594374,-6,-0.233107986341835,0.229368293269459,TRUE,318.461538461538,5.5582023871204,"Precedes Tb",1.81443414870972
"546","Cinnamyl Alcohol",0.305645946503168,0.282606776257743,0.244005527122966,1,-0.207878643981211,0.220683409009644,TRUE,6.92307692307692,0.120830486676531,"Synchronous",3.28445100983066
"547","336.22782/11.702",0.305420951236081,0.293906976086775,0.276155871027548,-23,-0.233583688359677,0.238707333329335,TRUE,200.769230769231,3.50408411361938,"Precedes Tb",2.1448929296689
"548","228.18387/5.836",0.305091229180297,0.295272457535955,0.282480466420886,9,-0.237325024987694,0.239280497100596,TRUE,62.3076923076923,1.08747438008877,"After Tb",1.78047298771149
"549","563.35228/4.764",0.305066698439952,0.282973855607564,0.269518534054268,-4,-0.213750248307656,0.226799325231582,TRUE,332.307692307692,5.79986336047346,"Precedes Tb",2.93890843138374
"550","391.24738/12.61",0.304745198901272,0.290022087808916,0.281089500508886,-14,-0.231281709776625,0.227240729347364,TRUE,263.076923076923,4.59155849370816,"Precedes Tb",2.06414280835737
"551","213.0249/8.604",0.304590363737324,0.293827255722638,0.285352506289473,26,-0.225935147975048,0.224446613904673,TRUE,180,3.14159265358979,"Precedes Tb",1.96758624017285
"552","213.17295/7.631",0.30439639462255,0.280886623081716,0.261680186096969,-4,-0.222247127688307,0.220152685555,TRUE,332.307692307692,5.79986336047346,"Precedes Tb",1.92573007353506
"553","436.22869/4.003",0.304083203123472,0.287310545409452,0.272250628932116,-6,-0.218559890519937,0.224640686921526,TRUE,318.461538461538,5.5582023871204,"Precedes Tb",3.01457612997954
